REG ANS;DATA;IED;Fatur;EVA;EBITDATRAD;RSV;ROA;ROE;MEBITDA;PMRE;PMPE;Ciclo;Imob;PCT;CE;LC;LG;ISTR;IDC;IDA;TAM;HHI;CR4;CR8;CR12;CRn;Benefassist;Benefexcl;Beneftot;TKM;CMg;Lerner;Reclam;Ireclam;Segmentacao;Modalidade;Estado;FEA
418030;01/10/2016;0;4209156,13;1787275,68;2409314,23;0,45;0,59;23,5;0,67;18,61;0;0;0,02;38,76;0,83;1,2;1;0;0;0,37;14,89;0,36;0,76;0,08;0,04;0,12;;;;;;;1;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
418048;01/10/2016;0;2313303,36;-30369,83;-509268,82;-0,15;-0,27;-0,99;-0,05;27,28;0;0;0,08;2,62;0,68;1,83;1,28;0;0;1,48;14,04;0,36;0,76;0,08;0,04;0,12;;;;;;;5;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
418072;01/10/2016;0;852432403,9;-194940955,5;-159554963,3;5,79;-0,3;-0,54;-0,16;66;40,6;25,39;0;0,79;1;2,25;2,26;1,03;0,06;0,02;19,93;0,39;0,94;0,05;0;0;133575;3121;136696;519,66;1862,78;;502;36,72;MÉDICO-HOSPITALAR;Seguradora Especializada em Saúde;SP;0
418099;01/10/2016;0;144619,64;-279383,35;-224819,21;-1,95;-2,49;-5,1;-1,51;0;0;0;0,84;1,05;0,19;1,68;0,32;0;0;2,6;11,6;0,36;0,76;0,08;0,04;0,12;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
418111;01/10/2016;0;0;-10805,89;11641,3;0;0,07;0,08;0;0;0;0;0;0,13;1;8,74;8,74;0;0;0;12,14;0,33;0,7;0,12;0,04;0,15;0;5114;5114;0;0;;0;0;MÉDICO-HOSPITALAR;Odontologia de Grupo;RS;0
418129;01/10/2016;0;0;-2791901,01;-2095379,73;0,32;-0,26;-0,28;0;0;0;0;0;0,11;1;0,99;10,44;0;0;0;15,52;0,07;0,44;0,13;0,08;0,35;591;0;591;0;25740,27;;0;0;MÉDICO-HOSPITALAR;Autogestão;MS;0
418137;01/10/2016;0;22850491,93;-351403,17;1193024,82;0,06;0,04;0,1;0,07;92,69;30,08;62,61;0,33;1,82;0,85;1,21;1,04;0,61;0,03;0,27;16,4;0,13;0,53;0,12;0,07;0,28;12955,75;0;12955,75;142,96;-177,12;;135;104,2;MÉDICO-HOSPITALAR;Medicina de Grupo;BA;0
418161;01/10/2016;0;0;-1266,97;1095,55;0;0;0,01;0;0;0;0;0;0,27;1;4,74;4,74;0;0;0;9,48;0,36;0,76;0,08;0,04;0,12;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
418170;01/10/2016;0;68978324,95;-70480;1249456,66;0,09;0,05;0,26;0,02;0,53;45,14;-44,61;0,03;4,41;1;1,19;1,19;0,86;0,01;0,11;16,7;0,13;0,53;0,12;0,07;0,28;35160,25;0;35160,25;161;-823,38;;127;36,12;MÉDICO-HOSPITALAR;Medicina de Grupo;DF;0
418196;01/10/2016;0;0;0;-27237,32;0;-1,18;-1,18;0;0;0;0;0,98;0;0;0;0;0;0;0;10,39;0,36;0,76;0,08;0,04;0,12;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
418200;01/10/2016;0;2295717,7;32402,65;340156,4;0,01;0,02;0,03;0,15;9,29;0;9,29;0,35;0,87;0,81;1,67;1,4;0,33;0;0,6;13,87;0,33;0,7;0,12;0,04;0,15;0;5131,75;5131,75;37,28;-170,06;;1;1,95;MÉDICO-HOSPITALAR;Odontologia de Grupo;PA;0
418218;01/10/2016;0;3338588,33;-195086,06;-17253,6;0,38;0,11;0,13;0,05;0;0;0;0,01;0,24;1;5,02;5,02;0,87;0;0,12;14,24;0,13;0,53;0,12;0,07;0,28;492,25;0;492,25;565,19;503,9;0,11;0;0;MÉDICO-HOSPITALAR;Medicina de Grupo;RS;0
418226;01/10/2016;0;4372578,91;-395071,66;-282491,04;-0,26;-0,2;-0,65;-0,06;11,52;37,94;-26,41;0,52;2,28;1;0,69;0,69;0,73;0,04;0,21;14,17;0,13;0,53;0,12;0,07;0,28;3270,5;0;3270,5;106,09;107,71;;0;0;MÉDICO-HOSPITALAR;Medicina de Grupo;RJ;0
418234;01/10/2016;0;885393,21;-32493,98;51199,96;0,06;0,09;0,15;0,1;55,88;0;0;0,56;0,6;1;1,17;1,17;0;0,62;0,23;13,21;0,36;0,76;0,08;0,04;0,12;;;;;;;1;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
418242;01/10/2016;0;454800,86;-17984,74;27067,42;0;0;0,01;0,08;17,09;99,98;-82,89;0,13;0,59;1;2,01;2,35;0,28;0;0,65;12,4;0,04;0,33;0,13;0,1;0,44;0;1497;1497;24,46;10,25;0,58;0;0;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa odontológica;RR;0
418277;01/10/2016;0;1527125,3;-185659,27;-134284,04;-0,09;-0,25;0,62;-0,03;8,79;0;0;0,03;;0,93;0,74;0,69;0;0,41;0,54;13,09;0,36;0,76;0,08;0,04;0,12;;;;;;;2;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
418285;01/10/2016;0;96981303,17;-604669,64;154027,82;0,04;0,01;0,14;0;57,97;44,28;13,69;0,01;11,49;0,99;1,06;1,08;0,92;0;0,15;17,03;0,07;0,44;0,13;0,08;0,35;51310,75;0;51310,75;157,51;104,35;0,34;2;0,39;MÉDICO-HOSPITALAR;Autogestão;MG;0
418307;01/10/2016;0;719232,35;200234,62;113464,85;0,12;0,08;0,1;0,21;187,85;0;0;0,08;0,25;1;4,6;4,6;0;0;0,48;13,82;0,36;0,76;0,08;0,04;0,12;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;RJ;0
418315;01/10/2016;0;0;4322,14;25065,46;0;0,19;0,34;0;0;0;0;0;0,82;1;2,22;2,22;0;0;0;11,89;0,33;0,7;0,12;0,04;0,15;;;;;;;0;;MÉDICO-HOSPITALAR;Odontologia de Grupo;SP;0
418323;01/10/2016;0;8318042,53;173330,83;242314,84;-0,04;-0,25;-7,44;0,03;51,31;0;0;0,02;28,48;1;1,02;1,02;0;0,59;0,29;14,05;0,36;0,76;0,08;0,04;0,12;;;;;;;107;;MÉDICO-HOSPITALAR;Administradora de Benefícios;RJ;0
418340;01/10/2016;0;0;-8860,91;-2403,17;0;0,04;0,04;0;0;0;0;0,01;0,05;1;19,85;19,85;0;0;0;10,8;0,33;0,7;0,12;0,04;0,15;0;4;4;0;;;0;0;MÉDICO-HOSPITALAR;Odontologia de Grupo;SP;0
418358;01/10/2016;0;29320,5;-446,93;4648,67;0,12;0,1;0,11;0,17;2,02;0;0;0;0,02;1;42,96;42,96;0;0;0,83;10,35;0,33;0,7;0,12;0,04;0,15;0;1255,25;1255,25;1,8;0;1;0;0;MÉDICO-HOSPITALAR;Odontologia de Grupo;PR;0
418366;01/10/2016;0;442703,76;128108,24;299404,1;0,42;0,29;0,53;0,68;3,81;0;3,81;0,13;0,81;0,55;3,54;1,95;0,3;0;0,93;13,01;0,33;0,7;0,12;0,04;0,15;0;899;899;40,89;4,57;0,89;0;0;MÉDICO-HOSPITALAR;Odontologia de Grupo;AM;0
418374;01/10/2016;0;131565508,6;-16270514,02;-5448408,39;0,95;0,06;0,07;0,05;31,29;42,48;-11,19;0,01;0,27;1;4,64;4,63;0,96;0;0,08;18,4;0,07;0,44;0,13;0,08;0,35;17276,75;0;17276,75;634,6;811,62;;19;11;MÉDICO-HOSPITALAR;Autogestão;DF;0
418382;01/10/2016;0;293638,68;103404,84;193265,34;0,57;0,27;0,55;0,75;;;;0;1,08;1;1,91;1,92;0;0;0,19;13,25;0,36;0,76;0,08;0,04;0,12;;;;;;;4;;MÉDICO-HOSPITALAR;Administradora de Benefícios;RJ;0
418421;01/10/2016;0;13772724,22;3304842,81;5495892,81;0,31;0,36;12,19;0,47;213,9;0;0;0,03;32,53;0,97;1,02;1;0;0,04;0,51;16,22;0,36;0,76;0,08;0,04;0,12;;;;;;;1;;MÉDICO-HOSPITALAR;Administradora de Benefícios;DF;0
418439;01/10/2016;0;118517,68;-26450,38;60792,37;0,31;0,08;0,08;0,71;;;;0,05;0,05;1;20,35;20,36;0;0,09;0,35;12,96;0,36;0,76;0,08;0,04;0,12;;;;;;;2;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
418447;01/10/2016;0;747873,28;259578,41;383921,83;0,57;0,57;0,7;0,58;39,76;31,92;7,84;0,01;0,22;1;5,46;5,46;0,19;0;0,23;13,25;0,33;0,7;0,12;0,04;0,15;0;2504;2504;23,18;-25,47;;0;0;MÉDICO-HOSPITALAR;Odontologia de Grupo;SP;0
418480;01/10/2016;0;617740,38;81892,68;118786,25;0,15;0,44;0,97;0,2;54,53;0;0;0,01;1,23;1;1,79;1,79;0;0;0,8;12,23;0,36;0,76;0,08;0,04;0,12;;;;;;;5;;MÉDICO-HOSPITALAR;Administradora de Benefícios;RJ;0
418501;01/10/2016;0;10195079,46;1131529,81;1570472,88;0,59;0,4;0,72;0,19;8,09;18,01;-9,93;0,15;0,82;1;1,89;1,89;0,7;0;0,13;15,32;0,13;0,53;0,12;0,07;0,28;5541,25;0;5541,25;153,32;1132,51;;0;0;MÉDICO-HOSPITALAR;Medicina de Grupo;MG;1
418528;01/10/2016;0;4291926,27;611246,36;1494326,14;0,23;0,57;0,91;0,43;1,63;0;0;0,33;0,59;0,86;1,86;1,81;0;0;0,64;14,32;0,36;0,76;0,08;0,04;0,12;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;MG;0
418552;01/10/2016;0;11401906,59;-945824,59;-467346,51;0,06;0,18;0,39;0,09;35,04;0;0;0,09;1,23;0,98;1,44;1,65;0;0,22;0,69;15,16;0,36;0,76;0,08;0,04;0,12;;;;;;;7;;MÉDICO-HOSPITALAR;Administradora de Benefícios;RJ;0
418561;01/10/2016;0;1885946,59;574575,41;871221,74;0,42;1,59;5,29;0,57;33,74;0;0;0;2,34;1;1,42;1,42;0;0,27;0,24;13,08;0,36;0,76;0,08;0,04;0,12;;;;;;;1;;MÉDICO-HOSPITALAR;Administradora de Benefícios;GO;0
418587;01/10/2016;0;76171070,2;5208354,08;11219122,72;0,44;0,29;0,56;0,16;14,26;2,81;11,45;0;0,92;0,88;2,3;2,08;0,79;0,01;0,04;16,98;0,13;0,53;0,12;0,07;0,28;23337;0;23337;264,16;-126,29;;19;8,14;MÉDICO-HOSPITALAR;Medicina de Grupo;SP;0
418595;01/10/2016;0;390124,95;76792,75;126094,82;0,33;0,41;0,52;0,39;20,44;0;0;0,47;0,28;1;2,45;2,45;0;0,02;0,58;12,61;0,36;0,76;0,08;0,04;0,12;;;;;;;1;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
418609;01/10/2016;0;710089,58;53818,18;181828,94;0,25;0,28;0,31;0,33;20,19;0;0;0,02;0,1;1;10,34;10,34;0;0,07;0,34;13,3;0,36;0,76;0,08;0,04;0,12;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
418617;01/10/2016;0;16100543,7;-819130,86;1227272,57;1,19;0,16;0,19;0,18;0,27;26,82;-26,55;0,06;0,19;0,96;6,17;5,99;0,86;0;0,07;16,64;0,07;0,44;0,13;0,08;0,35;2801,5;0;2801,5;478,93;-17077,09;;0;0;MÉDICO-HOSPITALAR;Autogestão;PR;0
418625;01/10/2016;0;0;-119882,16;-75132,59;0;-0,11;-0,11;0;0;0;0;0;0;1;;;0;0;0;12,74;0,33;0,7;0,12;0,04;0,15;0;4;4;0;;;0;0;MÉDICO-HOSPITALAR;Odontologia de Grupo;SP;0
418650;01/10/2016;0;70700985,5;-4256196,98;560891,29;1,83;0,1;0,13;0,07;3,06;27,01;-23,94;0,02;0,38;1;3,54;3,54;0,97;0;0,1;17,65;0,07;0,44;0,13;0,08;0,35;5282,25;0;5282,25;1115,39;-13591,12;;0;0;MÉDICO-HOSPITALAR;Autogestão;RJ;0
418676;01/10/2016;0;12563599,09;-193970,32;256584,87;-0,02;-0,01;-0,05;0,02;96,58;8,51;88,07;0,02;2,42;1;1,38;1,38;0,82;0,03;0,09;15,19;0,13;0,53;0,12;0,07;0,28;5842,5;0;5842,5;174,2;-171,86;;35;59,91;MÉDICO-HOSPITALAR;Medicina de Grupo;SP;0
418684;01/10/2016;0;922072,38;589442,75;-260470,81;-0,33;-4,29;-4,6;-0,29;23,29;0;0;0,06;0,07;1;14,1;14,1;0;0,05;0,25;11,15;0,36;0,76;0,08;0,04;0,12;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;ES;0
418692;01/10/2016;0;254689,55;42591,68;83599,83;0,22;0,41;0,44;0,37;23,24;0;0;0,07;0,07;1;13,81;13,81;0;0;0,67;11,8;0,36;0,76;0,08;0,04;0,12;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;PI;0
418706;01/10/2016;0;1203719,89;-12401,54;215282,18;0,24;0,21;0,36;0,36;152,76;0;0;0,04;0,7;1;2,28;2,33;0;0,37;0,45;14,04;0,36;0,76;0,08;0,04;0,12;;;;;;;4;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
418722;01/10/2016;0;34870,93;4135,16;6853,05;0,21;0,15;0,47;0,22;243,52;0;243,52;0;2,07;1;1,48;1,48;0,06;0;0,72;10,61;0,33;0,7;0,12;0,04;0,15;0;176;176;14,79;1,71;0,88;0;0;MÉDICO-HOSPITALAR;Odontologia de Grupo;SP;0
418731;01/10/2016;0;37712801,81;-1506871,2;-580399,54;0,11;0,04;0,05;0,01;0,63;0,74;-0,11;0,04;0,26;1;4,63;4,63;0,93;0,01;0,06;15,86;0,13;0,53;0,12;0,07;0,28;15080,5;0;15080,5;208,11;164,74;0,21;2;1,33;MÉDICO-HOSPITALAR;Medicina de Grupo;SP;0
418757;01/10/2016;0;2261518,1;-308220,12;46244,69;-0,07;-0,11;-0,28;0,08;55,97;0;0;0,3;1,49;0,87;1,34;1,17;0;0,18;0,86;14,12;0,36;0,76;0,08;0,04;0,12;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;PR;0
418765;01/10/2016;0;11387639,61;191076,79;637491,3;-0,01;-0,06;0,07;0,06;34,62;0;0;0,04;;0,96;0,53;0,51;0;0;0,01;14,06;0,36;0,76;0,08;0,04;0,12;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
418773;01/10/2016;0;829418,23;5265,07;40910,58;0;-0,03;-0,05;0,05;18,34;0;0;0;0,75;1;2,02;2,33;0;0;0,95;11,34;0,36;0,76;0,08;0,04;0,12;;;;;;;6;;MÉDICO-HOSPITALAR;Administradora de Benefícios;RJ;0
418781;01/10/2016;0;3051270,93;-310521,36;-239823,4;-0,14;-0,15;-0,78;-0,05;22,13;70,72;-48,6;0,05;4,19;0,96;1,1;1,18;0,55;0,19;0,27;14,06;0,13;0,53;0,12;0,07;0,28;1185,5;0;1185,5;214,49;147,9;0,31;1;8,44;MÉDICO-HOSPITALAR;Medicina de Grupo;BA;0
418790;01/10/2016;0;1354503,12;96680,84;193039,05;0,12;0,41;0,75;0,16;36,27;13,6;22,67;0,32;0,84;1;1,5;1,5;0,19;0,06;0,57;12,64;0,33;0,7;0,12;0,04;0,15;0;7056;7056;14,89;46,08;;0;0;MÉDICO-HOSPITALAR;Odontologia de Grupo;PR;0
418803;01/10/2016;0;37997549,98;1200850,29;3278606,99;0,22;0,15;0,42;0,11;26,03;27,84;-1,81;0,31;1,81;0,99;1,08;1,08;0,7;0,02;0,15;16,64;0,13;0,53;0,12;0,07;0,28;15366;0;15366;206,07;-169,32;;8;5,21;MÉDICO-HOSPITALAR;Medicina de Grupo;SP;0
418820;01/10/2016;0;24136191,19;-4096366,68;643071,3;3,46;0,12;0,14;0,2;31,97;28,22;3,76;0,02;0,15;0,98;7,47;7,36;0,95;0;0,16;17,44;0,07;0,44;0,13;0,08;0,35;2338,75;0;2338,75;860,01;2053,1;;0;0;MÉDICO-HOSPITALAR;Autogestão;RJ;0
418838;01/10/2016;0;43214,61;-90176,47;-44307,89;-0,57;-0,09;-0,09;-0,24;26,55;0;0;0;0,01;1;86,03;86,03;0;0;2,08;12,47;0,36;0,76;0,08;0,04;0,12;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
418854;01/10/2016;0;34207635,23;-7826512,67;-7238510,24;-0,83;-1,21;0,75;-0,2;14,51;123,93;-109,42;0,52;;0,99;0,18;0,18;0,68;0;0,22;15,83;0,13;0,53;0,12;0,07;0,28;14830,75;0;14830,75;190,96;282,1;;113;76,19;MÉDICO-HOSPITALAR;Medicina de Grupo;SP;0
418901;01/10/2016;0;0;-15354,78;0;0;0;0;0;0;3,6;0;0;0;1;;;0;0;0;11,7;0,36;0,76;0,08;0,04;0,12;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;RJ;0
418919;01/10/2016;0;19531237,63;-549476,59;-152441,44;0,01;0,01;-0,45;0,02;10,16;64,71;-54,56;0,04;;1;0,95;0,95;0,78;0,01;0,17;15,52;0,13;0,53;0,12;0,07;0,28;11832,25;0;11832,25;134,68;1429,13;;4;3,38;MÉDICO-HOSPITALAR;Medicina de Grupo;SC;0
418927;01/10/2016;0;690423,98;204498,91;331352,64;0,38;0,81;1,22;0,54;10,65;0;0;0,06;0,51;1;2,79;2,81;0;0,07;0,29;12,58;0,36;0,76;0,08;0,04;0,12;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;RJ;0
418935;01/10/2016;0;0;-246388,21;-58057,59;0;0,16;0,17;0;0;0;0;0;0,06;1;17,4;17,4;0;0;0;13,62;0,13;0,53;0,12;0,07;0,28;;;;;;;0;;MÉDICO-HOSPITALAR;Medicina de Grupo;DF;0
418951;01/10/2016;0;54947535,76;-11526394,97;-8473450,56;-0,91;-0,27;-0,43;-0,14;49,33;52,72;-3,4;0,03;0,56;1;2,42;2,68;0,84;0,01;0,3;17,14;0,13;0,53;0,12;0,07;0,28;9534,5;36173,25;45707,75;97,5;75,53;0,23;24;5,25;MÉDICO-HOSPITALAR;Medicina de Grupo;SP;0
418960;01/10/2016;0;4087580,83;-2369850,2;-2257029,78;-0,51;-0,62;4,2;-0,47;77,17;0;0;0;;0,99;0,87;0,87;0;0,17;1,49;14,94;0,36;0,76;0,08;0,04;0,12;;;;;;;39;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
418986;01/10/2016;0;9126637,05;395215,13;1888630,65;0,06;0,15;0,2;0,24;56,3;0;0;0;0,38;1;3,65;3,65;0;0,5;0,21;14,99;0,36;0,76;0,08;0,04;0,12;;;;;;;2;;MÉDICO-HOSPITALAR;Administradora de Benefícios;DF;0
418994;01/10/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,84;0,33;0,7;0,12;0,04;0,15;0;7,25;7,25;0;-0,16;;0;0;MÉDICO-HOSPITALAR;Odontologia de Grupo;CE;0
419001;01/10/2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,7;0,33;0,7;0,12;0,04;0,15;;;;;;;0;;MÉDICO-HOSPITALAR;Odontologia de Grupo;RS;0
419010;01/10/2016;0;171971013,8;4808480,34;15148222,95;0,86;0,18;0,3;0,13;21,07;63,51;-42,44;0,01;0,64;0,95;2,67;2,55;0,86;0;0,07;18,58;0,07;0,44;0,13;0,08;0,35;75596,5;0;75596,5;189,57;835,07;;8;1,06;MÉDICO-HOSPITALAR;Autogestão;PR;0
419028;01/10/2016;0;2525615,66;100784,95;261588,39;0,17;0,14;0,35;0,12;26,77;50,28;-23,51;0,39;1,51;0,62;1,55;1,01;0,48;0;0,39;14,26;0,04;0,33;0,13;0,1;0,44;0;14141;14141;14,56;7,11;0,51;1;0,71;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa odontológica;MG;0
419052;01/10/2016;0;27372131,52;1875062,37;4091869,62;0,36;0,28;0,61;0,17;59,01;1,3;57,72;0,05;1,22;1;1,74;1,74;0,73;0,01;0,09;16,06;0,13;0,53;0,12;0,07;0,28;9557,25;0;9557,25;231,02;374,4;;6;6,28;MÉDICO-HOSPITALAR;Medicina de Grupo;PA;0
419061;01/10/2016;0;8;-12656,16;4;1;0;0;0,5;;;;0;0;1;;;0,5;0;0;11,5;0,33;0,7;0,12;0,04;0,15;;;;;;;0;;MÉDICO-HOSPITALAR;Odontologia de Grupo;AM;0
419079;01/10/2016;0;8164778,08;873475,11;841901,65;0,09;0,19;0,78;0,11;11,91;48,73;-36,82;0,02;3,18;1;1,29;1,29;0,41;0,23;0,17;14,58;0,33;0,7;0,12;0,04;0,15;0;40368,75;40368,75;15,98;9,67;0,39;0;0;MÉDICO-HOSPITALAR;Odontologia de Grupo;SP;0
419095;01/10/2016;0;15631179,75;470816,68;524280,23;0,03;0,3;-1,68;0,05;5,81;0;0;0,26;;0,46;1,36;0,63;0;0,7;0,18;14,41;0,36;0,76;0,08;0,04;0,12;;;;;;;12;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
419125;01/10/2016;0;0;0;-9339;0;-0,07;-0,07;0;0;0;0;0;0;0;0;0;0;0;0;11,87;0,36;0,76;0,08;0,04;0,12;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;RJ;0
419133;01/10/2016;0;1857453124;-55899191,86;-23816446,17;-0,05;-0,01;-0,07;0;84,4;98,54;-14,14;0,02;4,07;0,94;1,23;1,23;0,91;0;0,1;20,28;0,07;0,44;0,13;0,08;0,35;415875,75;0;415875,75;372,2;4195,9;;994;23,9;MÉDICO-HOSPITALAR;Autogestão;DF;0
419141;01/10/2016;0;40552029,68;1578364,27;2610369,2;0,26;0,23;0,57;0,08;9,94;31,72;-21,78;0,24;1,51;0,9;1,41;1,26;0,71;0,09;0,14;16,39;0,13;0,53;0,12;0,07;0,28;18277,25;0;18277,25;184,32;137,69;0,25;25;13,68;MÉDICO-HOSPITALAR;Medicina de Grupo;SP;0
419150;01/10/2016;0;46948367,76;890275,66;1657522,26;0,24;0,19;0,76;0,05;3,55;18,88;-15,33;0,01;3,06;1;0,84;1,31;0,81;0,01;0,09;16,29;0,13;0,53;0,12;0,07;0,28;18791;0;18791;208,2;151,52;0,27;12;6,39;MÉDICO-HOSPITALAR;Medicina de Grupo;SP;1
419168;01/10/2016;0;3744032,72;66193,42;628008,17;0,59;0,14;0,19;0,19;119,9;32,1;87,8;0;0,34;1;3,94;3,94;0,77;0;0,05;15,06;0,13;0,53;0,12;0,07;0,28;4477;0;4477;67,34;52,12;0,23;4;8,93;MÉDICO-HOSPITALAR;Medicina de Grupo;SP;0
419176;01/10/2016;0;1035598,82;185705,95;303287,01;0,27;0,38;0,5;0,33;16,65;0;0;0,09;0,33;1;3,73;3,73;0;0,31;0,36;13,5;0,36;0,76;0,08;0,04;0,12;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
419184;01/10/2016;0;827889,97;30907,84;62073,47;0,07;0,34;0,63;0,08;10,51;12,14;-1,63;0,09;0,85;1;1,97;1,97;0,38;0,01;0,56;11,5;0,33;0,7;0,12;0,04;0,15;0;3295,25;3295,25;19,71;12,26;0,38;0;0;MÉDICO-HOSPITALAR;Odontologia de Grupo;RN;0
419192;01/10/2016;0;0;-35024,1;-21124,82;0;-0,21;-0,21;0;0;0;0;0;0,01;1;86,92;86,92;0;0;0;11,57;0,36;0,76;0,08;0,04;0,12;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
419222;01/10/2016;0;174020,72;-48619,14;12562,58;0,43;0,13;0,14;0,43;26,47;0;0;0;0,03;1;37,46;37,54;0;0;0,88;13,09;0,36;0,76;0,08;0,04;0,12;;;;;;;1;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
419231;01/10/2016;0;1883017,6;274889,95;591312,71;0,24;0,44;0,62;0,39;0;0;0;0,47;0,42;1;1,79;1,79;0;0,04;0,6;13,71;0,36;0,76;0,08;0,04;0,12;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;MG;0
419249;01/10/2016;0;84881673,43;-5314345,84;-3371850,44;-0,3;-0,12;-1,32;-0,02;49,7;20,14;29,56;0,11;9,56;0,85;1,12;0,98;0,88;0,04;0,08;17,02;0,13;0,53;0,12;0,07;0,28;37631;0;37631;187,7;71,88;0,62;41;10,9;MÉDICO-HOSPITALAR;Medicina de Grupo;SP;0
419257;01/10/2016;0;7337444,1;1787116,28;4406799,96;0,56;0,42;0,53;0,86;3,78;0;0;0;0,25;1;5,01;5,01;0;0;0,24;15,89;0,36;0,76;0,08;0,04;0,12;;;;;;;2;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
419265;01/10/2016;0;1869121,6;777223,56;1208458,36;0,52;0,46;0,98;0,71;52,44;0;0;0;1,1;1;1,91;1,91;0;0,07;0,08;14,49;0,36;0,76;0,08;0,04;0,12;;;;;;;3;;MÉDICO-HOSPITALAR;Administradora de Benefícios;DF;0
419273;01/10/2016;0;7349832,81;503287,27;518952,56;0,14;0,35;-0,38;0,07;43,07;107,78;-64,71;0,16;;1;0,44;0,44;0,59;0;0,36;13,98;0,07;0,44;0,13;0,08;0,35;3287,25;0;3287,25;185,99;1559,15;;0;0;MÉDICO-HOSPITALAR;Autogestão;PR;0
419281;01/10/2016;0;0;0;-8761,69;0;-0,21;-0,21;0;0;0;0;0;0;0;0;0;0;0;0;10,51;0,33;0,7;0,12;0,04;0,15;0;5;5;0;;;0;0;MÉDICO-HOSPITALAR;Odontologia de Grupo;SP;0
419290;01/10/2016;0;27541103,57;-13164313,48;-5593721,71;-0,32;-0,31;-0,4;-0,12;37,99;0;0;0,32;0,29;0,92;3,26;3,08;0;0;0,33;17,09;0,36;0,76;0,08;0,04;0,12;;;;;;;121;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
419303;01/10/2016;0;1532955,29;544345,85;800303,71;0,68;0,6;0,62;0,73;56,95;0;0;0,03;0,03;1;37,75;37,75;0;0,08;0,35;14,36;0,36;0,76;0,08;0,04;0,12;;;;;;;1;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
419320;01/10/2016;0;22071828,56;247891,61;759185,8;0,06;0,1;0,31;0,04;46,1;18,27;27,83;0;2,13;1;1,47;1,47;0,66;0,1;0,13;15,29;0,13;0,53;0,12;0,07;0,28;7078,5;0;7078,5;252,87;202,06;0,2;28;39,56;MÉDICO-HOSPITALAR;Medicina de Grupo;RJ;0
419338;01/10/2016;0;9107101,72;-2100740,24;2985160,21;-0,61;-0,03;-0,54;0,37;90,15;137,21;-47,06;0,48;17,86;0,64;0,85;0,55;0,7;0,01;0,09;17,87;0,07;0,46;0,18;0,1;0,26;6072,25;0;6072,25;124,98;90,35;0,28;0;0;MÉDICO-HOSPITALAR;Filantropia;PR;0
419346;01/10/2016;0;9956057,08;-276362,27;443999,81;-0,06;-0,04;-0,33;0,06;24,07;2,09;21,97;0,62;7,33;0,35;0,99;0,43;0,67;0,04;0,24;15,36;0,33;0,7;0,12;0,04;0,15;0;11984,75;11984,75;67,61;-80,53;;4;3,34;MÉDICO-HOSPITALAR;Odontologia de Grupo;AL;0
419354;01/10/2016;0;0;0;-10755,17;0;-0,23;-0,23;0;0;0;0;0;0;0;0;0;0;0;0;10,52;0,33;0,7;0,12;0,04;0,15;0;5;5;0;;;0;0;MÉDICO-HOSPITALAR;Odontologia de Grupo;SP;0
